timestamp,temp,ac,lights
1222,21.67,Off,On
1223,21.67,Off,On
1224,21.67,Off,On
1225,21.69,Off,On
1226,21.7,Off,On
1227,21.72,Off,On
1228,21.73,Off,On
1229,21.73,Off,On
1230,21.74,Off,On
1231,21.76,Off,On
1232,21.75,Off,On
1233,21.75,Off,On
1234,21.76,Off,On
1235,21.78,Off,On
1236,21.77,Off,On
1237,21.77,Off,On
1238,21.77,Off,On
1239,21.76,Off,On
1240,21.77,Off,On
1241,21.78,Off,On
1242,21.77,Off,On
1243,21.75,Off,On
1244,21.77,Off,On
1245,21.76,Off,On
1246,21.77,Off,On
1247,21.77,Off,On
1248,21.77,Off,On
1249,21.78,Off,On
1250,21.79,Off,On
1251,21.8,Off,On
1252,21.8,Off,On
1253,21.81,Off,On
1254,21.82,Off,On
1255,21.84,Off,On
1256,21.83,Off,On
1257,21.83,Off,On
1258,21.85,Off,On
1259,21.86,Off,On
1260,21.86,Off,On
1261,21.87,Off,On
1262,21.88,Off,On
1263,21.88,Off,On
1264,21.89,Off,On
1265,21.91,Off,On
1266,21.93,Off,On
1267,21.93,Off,On
1268,21.94,Off,On
1269,21.95,Off,On
1270,21.96,Off,On
1271,21.97,Off,On
1272,21.99,Off,On
1273,21.99,Off,On
1274,22.0,Off,On
1275,22.0,Off,On
1276,22.0,Off,On
1277,22.02,Off,On
1278,22.02,Off,On
1279,22.03,Off,On
1280,22.05,Off,On
1281,22.06,Off,On
1282,22.04,Off,On
1283,22.06,Off,On
1284,22.07,Off,On
1285,22.08,Off,On
1286,22.08,Off,On
1287,22.09,Off,On
1288,22.1,Off,On
1289,22.1,Off,On
1290,22.1,Off,On
1291,22.12,Off,On
1292,22.15,Off,On
1293,22.15,Off,On
1294,22.17,Off,On
1295,22.17,Off,On
1296,22.18,Off,On
1297,22.18,Off,On
1298,22.18,Off,On
1299,22.19,Off,On
1300,22.18,Off,On
1301,22.19,Off,On
1302,22.21,Off,On
1303,22.22,Off,On
1304,22.23,Off,On
1305,22.23,Off,On
1306,22.23,Off,On
1307,22.23,Off,On
1308,22.24,Off,On
1309,22.26,Off,On
1310,22.26,Off,On
1311,22.27,Off,On
1312,22.28,Off,On
1313,22.29,Off,On
1314,22.29,Off,On
1315,22.27,Off,On
1316,22.28,Off,On
1317,22.29,Off,On
1318,22.28,Off,On
1319,22.29,Off,On
1320,22.29,Off,On
1321,22.29,Off,On
1322,22.28,Off,On
1323,22.29,Off,On
1324,22.29,Off,On
1325,22.31,Off,On
1326,22.3,Off,On
1327,22.32,Off,On
1328,22.33,Off,On
1329,22.35,Off,On
1330,22.36,Off,On
1331,22.36,Off,On
1332,22.38,Off,On
1333,22.38,Off,On
1334,22.39,Off,On
1335,22.4,Off,On
1336,22.41,Off,On
1337,22.42,Off,On
1338,22.44,Off,On
1339,22.46,Off,On
1340,22.46,Off,On
1341,22.47,Off,On
1342,22.48,Off,On
1343,22.47,Off,On
1344,22.47,Off,On
1345,22.48,Off,On
1346,22.49,Off,On
1347,22.51,Off,On
1348,22.51,Off,On
1349,22.52,Off,On
1350,22.54,Off,On
1351,22.53,Off,On
1352,22.55,Off,On
1353,22.54,Off,On
1354,22.54,Off,On
1355,22.55,Off,On
1356,22.55,Off,On
1357,22.56,Off,On
1358,22.57,Off,On
1359,22.57,Off,On
1360,22.58,Off,On
1361,22.58,Off,On
1362,22.58,Off,On
1363,22.6,Off,On
1364,22.61,Off,On
1365,22.63,Off,On
1366,22.63,Off,On
1367,22.65,Off,On
1368,22.67,Off,On
1369,22.68,Off,On
1370,22.68,Off,On
1371,22.69,Off,On
1372,22.7,Off,On
1373,22.71,Off,On
1374,22.71,Off,On
1375,22.72,Off,On
1376,22.73,Off,On
1377,22.73,Off,On
1378,22.74,Off,On
1379,22.73,Off,On
1380,22.73,Off,On
1381,22.74,Off,On
1382,22.74,Off,On
1383,22.75,Off,On
1384,22.76,Off,On
1385,22.77,Off,On
1386,22.76,Off,On
1387,22.76,Off,On
1388,22.77,Off,On
1389,22.77,Off,On
1390,22.77,Off,On
1391,22.78,Off,On
1392,22.79,Off,On
1393,22.8,Off,On
1394,22.82,Off,On
1395,22.84,Off,On
1396,22.85,Off,On
1397,22.87,Off,On
1398,22.87,Off,On
1399,22.88,Off,On
1400,22.89,Off,Off
1401,22.88,Off,Off
1402,22.9,Off,Off
1403,22.9,Off,Off
1404,22.9,Off,Off
1405,22.92,Off,Off
1406,22.91,Off,Off
1407,22.92,Off,Off
1408,22.93,Off,Off
1409,22.94,Off,Off
1410,22.94,Off,Off
1411,22.93,Off,Off
1412,22.96,Off,Off
1413,22.98,Off,Off
1414,23.0,Off,Off
1415,23.01,Off,Off
1416,23.02,Off,Off
1417,23.03,Off,Off
1418,23.05,Off,Off
1419,23.06,Off,Off
1420,23.06,Off,Off
1421,23.07,Off,Off
1422,23.07,Off,Off
1423,23.08,Off,Off
1424,23.08,Off,Off
1425,23.08,Off,Off
1426,23.11,Off,Off
1427,23.11,Off,Off
1428,23.12,Off,Off
1429,23.12,Off,Off
1430,23.13,Off,Off
1431,23.14,Off,Off
1432,23.15,Off,Off
1433,23.15,Off,Off
1434,23.15,Off,Off
1435,23.17,Off,Off
1436,23.18,Off,Off
1437,23.2,Off,Off
1438,23.2,Off,Off
1439,23.2,Off,Off
1440,23.22,Off,Off
1441,23.22,Off,Off
1442,23.22,Off,Off
1443,23.23,Off,Off
1444,23.22,Off,Off
1445,23.23,Off,Off
1446,23.24,Off,Off
1447,23.23,Off,Off
1448,23.23,Off,Off
1449,23.23,Off,Off
1450,23.23,Off,Off
1451,23.25,Off,Off
1452,23.27,Off,Off
1453,23.29,Off,Off
1454,23.29,Off,Off
1455,23.31,Off,Off
1456,23.31,Off,Off
1457,23.31,Off,Off
1458,23.31,Off,Off
1459,23.31,Off,Off
1460,23.31,Off,Off
1461,23.33,Off,Off
1462,23.32,Off,Off
1463,23.35,Off,Off
1464,23.36,Off,Off
1465,23.36,Off,Off
1466,23.35,Off,Off
1467,23.35,Off,Off
1468,23.36,Off,Off
1469,23.36,Off,Off
1470,23.38,Off,Off
1471,23.38,Off,Off
1472,23.4,Off,Off
1473,23.39,Off,Off
1474,23.41,Off,Off
1475,23.4,Off,Off
1476,23.42,Off,Off
1477,23.42,Off,Off
1478,23.44,Off,Off
1479,23.45,Off,Off
1480,23.46,Off,Off
1481,23.46,Off,Off
1482,23.46,Off,Off
1483,23.48,Off,Off
1484,23.48,Off,Off
1485,23.47,Off,Off
1486,23.49,Off,Off
1487,23.51,Off,Off
1488,23.51,Off,Off
1489,23.51,Off,Off
1490,23.51,Off,Off
1491,23.53,Off,Off
1492,23.54,Off,Off
1493,23.55,Off,Off
1494,23.55,Off,Off
1495,23.56,Off,Off
1496,23.58,Off,Off
1497,23.6,Off,Off
1498,23.6,Off,Off
1499,23.61,Off,Off
1500,23.62,Off,Off
1501,23.62,Off,Off
1502,23.62,Off,Off
1503,23.63,Off,Off
1504,23.64,Off,Off
1505,23.64,Off,Off
1506,23.65,Off,Off
1507,23.66,Off,Off
1508,23.67,Off,Off
1509,23.67,Off,Off
1510,23.67,Off,Off
1511,23.67,Off,Off
1512,23.69,Off,Off
1513,23.7,Off,Off
1514,23.69,On,Off
1515,23.67,On,Off
1516,23.66,On,Off
1517,23.65,On,Off
1518,23.63,On,Off
1519,23.61,On,Off
1520,23.6,On,Off
1521,23.59,On,Off
1522,23.58,On,Off
1523,23.59,On,Off
1524,23.57,On,Off
1525,23.54,On,Off
1526,23.52,On,Off
1527,23.49,On,Off
1528,23.48,On,Off
1529,23.46,On,Off
1530,23.46,On,Off
1531,23.47,On,Off
1532,23.45,On,Off
1533,23.43,On,Off
1534,23.42,On,Off
1535,23.4,On,Off
1536,23.38,On,Off
1537,23.37,On,Off
1538,23.36,On,Off
1539,23.35,On,Off
1540,23.34,On,Off
1541,23.33,On,Off
1542,23.3,On,Off
1543,23.28,On,Off
1544,23.28,On,Off
1545,23.25,On,Off
1546,23.22,On,Off
1547,23.22,On,Off
1548,23.21,On,Off
1549,23.19,On,Off
1550,23.17,On,Off
1551,23.15,On,Off
1552,23.13,On,Off
1553,23.12,On,Off
1554,23.1,On,Off
1555,23.09,On,Off
1556,23.06,On,Off
1557,23.04,On,Off
1558,23.02,On,Off
1559,22.99,On,Off
1560,22.96,On,Off
1561,22.95,On,Off
1562,22.92,On,Off
1563,22.9,On,Off
1564,22.89,On,Off
1565,22.87,On,Off
1566,22.86,On,Off
1567,22.86,On,Off
1568,22.84,On,Off
1569,22.82,On,Off
1570,22.81,On,Off
1571,22.79,On,Off
1572,22.78,On,Off
1573,22.76,On,Off
1574,22.74,On,Off
1575,22.72,On,Off
1576,22.7,On,Off
1577,22.68,On,Off
1578,22.66,On,Off
1579,22.64,On,Off
1580,22.64,On,Off
1581,22.64,On,Off
1582,22.64,On,Off
1583,22.62,On,Off
1584,22.6,On,Off
1585,22.59,On,Off
1586,22.58,On,Off
1587,22.56,On,Off
1588,22.55,On,Off
1589,22.55,On,Off
1590,22.52,On,Off
1591,22.52,On,Off
1592,22.51,On,Off
1593,22.51,On,Off
1594,22.49,On,Off
1595,22.5,On,Off
1596,22.48,On,Off
1597,22.47,On,Off
1598,22.46,On,Off
1599,22.43,On,Off
1600,22.43,On,Off
1601,22.41,On,Off
1602,22.39,On,Off
1603,22.37,On,Off
1604,22.35,On,Off
1605,22.34,On,Off
1606,22.33,On,Off
1607,22.3,On,Off
1608,22.28,On,Off
1609,22.28,On,Off
1610,22.25,On,Off
1611,22.24,On,Off
1612,22.23,On,Off
1613,22.21,On,Off
1614,22.22,On,Off
1615,22.21,On,Off
1616,22.2,On,Off
1617,22.19,On,Off
1618,22.17,On,Off
1619,22.17,On,Off
1620,22.13,On,Off
1621,22.12,On,Off
1622,22.11,On,Off
1623,22.11,On,Off
1624,22.1,On,Off
1625,22.09,On,Off
1626,22.07,On,Off
1627,22.07,On,Off
1628,22.05,On,Off
1629,22.03,On,Off
1630,22.02,On,Off
1631,22.01,On,Off
1632,21.99,On,Off
1633,21.97,On,Off
1634,21.95,On,Off
1635,21.94,On,Off
1636,21.93,On,Off
1637,21.93,On,Off
1638,21.91,On,Off
1639,21.92,On,Off
1640,21.9,On,Off
1641,21.9,On,Off
1642,21.86,On,Off
1643,21.85,On,Off
1644,21.84,On,Off
1645,21.84,On,Off
1646,21.83,On,Off
1647,21.82,On,Off
1648,21.81,On,Off
1649,21.79,On,Off
1650,21.79,On,Off
1651,21.78,On,Off
1652,21.76,On,Off
1653,21.76,On,Off
1654,21.75,On,Off
1655,21.73,On,Off
1656,21.72,On,Off
1657,21.71,On,Off
1658,21.7,On,Off
1659,21.7,On,Off
1660,21.68,On,Off
1661,21.66,On,Off
1662,21.65,On,Off
1663,21.63,On,Off
1664,21.63,On,Off
1665,21.6,On,Off
1666,21.57,On,Off
1667,21.58,On,Off
1668,21.55,On,Off
1669,21.55,On,Off
1670,21.54,On,Off
1671,21.53,On,Off
1672,21.51,On,Off
1673,21.5,On,Off
1674,21.49,On,Off
1675,21.47,On,Off
1676,21.43,On,Off
1677,21.42,On,Off
1678,21.41,On,Off
1679,21.39,On,Off
1680,21.38,On,Off
1681,21.36,On,Off
1682,21.37,On,Off
1683,21.38,On,Off
1684,21.37,On,Off
1685,21.37,On,Off
1686,21.35,On,Off
1687,21.34,On,Off
1688,21.33,On,Off
1689,21.32,On,Off
1690,21.3,On,Off
1691,21.3,On,Off
1692,21.29,On,Off
1693,21.29,On,Off
1694,21.27,On,Off
1695,21.25,On,Off
1696,21.22,On,Off
1697,21.21,On,Off
1698,21.2,On,Off
1699,21.18,On,Off
1700,21.17,On,Off
1701,21.15,On,Off
1702,21.15,On,Off
1703,21.15,On,Off
1704,21.12,On,Off
1705,21.1,On,Off
1706,21.07,On,Off
1707,21.06,On,Off
1708,21.07,On,Off
1709,21.07,On,Off
1710,21.06,On,Off
1711,21.06,On,Off
1712,21.05,On,Off
1713,21.04,On,Off
1714,21.02,On,Off
1715,21.01,On,Off
1716,21.0,On,Off
1717,20.99,On,Off
1718,20.99,On,Off
1719,20.98,On,Off
1720,20.97,On,Off
1721,20.95,On,Off
1722,20.93,On,Off
1723,20.92,On,Off
1724,20.92,On,Off
1725,20.9,On,Off
1726,20.89,On,Off
1727,20.88,On,Off
1728,20.86,On,Off
1729,20.84,On,Off
1730,20.83,On,Off
1731,20.82,On,Off
1732,20.8,On,Off
1733,20.79,On,Off
1734,20.78,On,Off
1735,20.76,On,Off
1736,20.75,On,Off
1737,20.73,On,Off
1738,20.7,On,Off
1739,20.69,On,Off
1740,20.66,On,Off
1741,20.65,On,Off
1742,20.64,On,Off
1743,20.64,On,Off
1744,20.62,On,Off
1745,20.6,On,Off
1746,20.58,On,Off
1747,20.58,On,Off
1748,20.57,On,Off
1749,20.56,On,Off
1750,20.55,On,Off
1751,20.53,On,Off
1752,20.53,On,Off
1753,20.51,On,Off
1754,20.48,On,Off
1755,20.47,On,Off
1756,20.46,On,Off
1757,20.44,On,Off
1758,20.43,On,Off
1759,20.43,On,Off
1760,20.43,On,Off
1761,20.41,On,Off
1762,20.4,On,Off
1763,20.4,On,Off
1764,20.37,On,Off
1765,20.36,On,Off
1766,20.35,On,Off
1767,20.34,On,Off
1768,20.32,On,Off
1769,20.3,On,Off
1770,20.29,On,Off
1771,20.28,On,Off
1772,20.28,On,Off
1773,20.25,On,Off
1774,20.25,On,Off
1775,20.24,On,Off
1776,20.21,On,Off
1777,20.2,On,Off
1778,20.18,On,Off
1779,20.15,On,Off
1780,20.16,On,Off
1781,20.15,On,Off
1782,20.14,On,Off
1783,20.13,On,Off
1784,20.11,On,Off
1785,20.1,On,Off
1786,20.09,On,Off
1787,20.07,On,Off
1788,20.06,On,Off
1789,20.05,On,Off
1790,20.03,On,Off
1791,20.02,On,Off
1792,20.01,On,Off
1793,19.99,On,Off
1794,19.98,On,Off
1795,19.97,On,Off
1796,19.94,On,Off
1797,19.92,On,Off
1798,19.91,On,Off
1799,19.89,On,Off
