Frame,Count
17046,19
17047,19
17048,19
17049,19
17050,19
17051,19
17052,19
17053,19
17054,19
17055,19
17056,19
17057,19
17058,19
17059,19
17060,19
17061,19
17062,19
17063,19
17064,19
17065,19
17066,19
17067,19
17068,19
17069,19
17070,19
17071,19
17072,19
17073,19
17074,19
17075,19
17076,19
17077,19
17078,19
17079,19
17080,19
17081,19
17082,19
17083,19
17084,19
17085,19
17086,19
17087,19
17088,19
17089,19
17090,19
17091,19
17092,19
17093,19
17094,19
17095,19
17096,19
17097,19
17098,19
17099,19
17100,19
17101,19
17102,19
17103,19
17104,19
17105,19
17106,19
17107,19
17108,19
17109,19
17110,19
17111,19
17112,19
17113,19
17114,19
17115,19
17116,19
17117,19
17118,19
17119,19
17120,19
17121,19
17122,19
17123,19
17124,19
17125,19
17126,19
17127,19
17128,19
17129,19
17130,19
17131,19
17132,19
17133,19
17134,19
17135,19
17136,19
17137,19
17138,19
17139,19
17140,19
17141,19
17142,19
17143,19
17144,19
17145,19
17146,19
17147,19
17148,19
17149,19
17150,19
17151,19
17152,19
17153,19
17154,19
17155,19
17156,19
17157,19
17158,19
17159,19
17160,19
17161,19
17162,19
17163,19
17164,19
17165,19
17166,19
17167,19
17168,19
17169,19
17170,19
17171,19
17172,19
17173,19
17174,19
17175,19
17176,19
17177,19
17178,19
17179,19
17180,19
17181,19
17182,19
17183,19
17184,19
17185,19
17186,19
17187,19
17188,19
17189,19
17190,19
17191,19
17192,19
17193,19
17194,19
17195,19
17196,19
17197,19
17198,19
17199,19
17200,19
17201,19
17202,19
17203,19
17204,19
17205,19
17206,19
17207,19
17208,19
17209,19
17210,19
17211,19
17212,19
17213,19
17214,19
17215,19
17216,19
17217,19
17218,19
17219,19
17220,19
17221,19
17222,19
17223,19
17224,19
17225,19
17226,19
17227,19
17228,19
17229,19
17230,19
17231,19
17232,19
17233,19
17234,19
17235,19
17236,19
17237,19
17238,19
17239,19
17240,19
17241,19
17242,19
17243,19
17244,19
17245,19
17246,19
17247,19
17248,19
17249,19
17250,19
17251,19
17252,19
17253,19
17254,19
17255,19
17256,19
17257,19
17258,19
17259,19
17260,19
17261,19
17262,19
17263,19
17264,19
17265,19
17266,19
17267,19
17268,19
17269,19
17270,19
17271,19
17272,19
17273,19
17274,19
17275,19
17276,19
17277,19
17278,19
17279,19
17280,19
17281,19
17282,19
17283,19
17284,19
17285,19
17286,19
17287,19
17288,19
17289,19
17290,19
17291,19
17292,19
17293,19
17294,19
17295,19
17296,19
17297,19
17298,19
17299,19
17300,19
17301,19
17302,19
17303,19
17304,19
17305,19
17306,19
17307,19
17308,19
17309,19
17310,19
17311,19
17312,19
17313,19
17314,19
17315,19
17316,19
17317,19
17318,19
17319,19
17320,19
17321,19
17322,19
17323,19
17324,19
17325,19
17326,19
17327,19
17328,19
17329,19
17330,19
17331,19
17332,19
17333,19
17334,19
17335,19
17336,19
17337,19
17338,19
17339,19
17340,19
17341,19
17342,19
17343,19
17344,19
17345,19
17346,19
17347,19
17348,19
17349,19
17350,19
17351,19
17352,19
17353,19
17354,19
17355,19
17356,19
17357,19
17358,19
17359,19
17360,19
17361,19
17362,19
17363,19
17364,19
17365,19
17366,19
17367,19
17368,19
17369,19
17370,19
17371,19
17372,19
17373,19
17374,19
17375,19
17376,19
17377,19
17378,19
17379,19
17380,19
17381,19
17382,19
17383,19
17384,19
17385,19
17386,19
17387,19
17388,19
17389,19
17390,19
17391,19
17392,19
17393,19
17394,19
17395,19
17396,19
17397,19
17398,19
17399,19
17400,19
17401,19
17402,19
17403,19
17404,19
17405,19
17406,19
17407,19
17408,19
17409,19
17410,19
17411,19
17412,19
17413,19
17414,19
17415,19
17416,19
17417,19
17418,19
17419,19
17420,19
17421,19
17422,19
17423,19
17424,19
17425,19
17426,19
17427,19
17428,19
17429,19
17430,19
17431,19
17432,19
17433,19
17434,19
17435,19
17436,19
17437,19
17438,19
17439,19
17440,19
17441,19
17442,19
17443,19
17444,19
17445,19
17446,19
17447,19
17448,19
17449,19
17450,19
17451,19
17452,19
17453,19
17454,19
17455,19
17456,19
17457,19
17458,19
17459,19
17460,19
17461,19
17462,19
17463,19
17464,19
17465,19
17466,19
17467,19
17468,19
17469,19
17470,19
17471,19
17472,19
17473,19
17474,19
17475,19
17476,19
17477,19
17478,19
17479,19
17480,19
17481,19
17482,19
17483,19
17484,19
17485,19
17486,19
17487,19
17488,19
17489,19
17490,19
17491,19
17492,19
17493,19
17494,19
17495,19
17496,19
17497,19
17498,19
17499,19
17500,19
17501,19
17502,19
17503,19
17504,19
17505,19
17506,19
17507,19
17508,19
17509,19
17510,19
17511,19
17512,19
17513,19
17514,19
17515,19
17516,19
17517,19
17518,19
17519,19
17520,19
17521,19
17522,19
17523,19
17524,19
17525,19
17526,19
17527,19
17528,19
17529,19
17530,19
17531,19
17532,19
17533,19
17534,19
17535,19
17536,19
17537,19
17538,19
17539,19
17540,19
17541,19
17542,19
17543,19
17544,19
17545,19
17546,19
17547,19
17548,19
17549,19
17550,19
17551,19
17552,19
17553,19
17554,19
17555,19
17556,19
17557,19
17558,19
17559,19
17560,19
17561,19
17562,19
17563,19
17564,19
17565,19
17566,19
17567,19
17568,19
17569,19
17570,19
17571,19
17572,19
17573,19
17574,19
17575,19
17576,19
17577,19
17578,19
17579,19
17580,19
17581,19
17582,19
17583,19
17584,19
17585,19
17586,19
17587,19
17588,19
17589,19
17590,19
17591,19
17592,19
17593,19
17594,19
17595,19
17596,19
17597,19
17598,19
17599,19
17600,19
17601,19
17602,19
17603,19
17604,19
17605,19
17606,19
17607,19
17608,19
17609,19
17610,19
17611,19
17612,19
17613,19
17614,19
17615,19
17616,19
17617,19
17618,19
17619,19
17620,19
17621,19
17622,19
17623,19
17624,19
17625,19
17626,19
17627,19
17628,19
17629,19
17630,19
17631,19
17632,19
17633,19
17634,19
17635,19
17636,19
17637,19
17638,19
17639,19
17640,19
17641,19
17642,19
17643,19
17644,19
17645,19
17646,19
17647,19
17648,19
17649,19
17650,19
17651,19
17652,19
17653,19
17654,19
17655,19
17656,19
17657,19
17658,19
17659,19
17660,19
17661,19
17662,19
17663,19
17664,19
17665,19
17666,19
17667,19
17668,19
17669,19
17670,19
17671,19
17672,19
17673,19
17674,19
17675,19
17676,19
17677,19
17678,19
17679,19
17680,19
17681,19
17682,19
17683,19
17684,19
17685,19
17686,19
17687,19
17688,19
17689,19
17690,19
17691,19
17692,19
17693,19
17694,19
17695,19
17696,19
17697,19
17698,19
17699,19
17700,19
17701,19
17702,19
17703,19
17704,19
17705,19
17706,19
17707,19
17708,19
17709,19
17710,19
17711,19
17712,19
17713,19
17714,19
17715,19
17716,19
17717,19
17718,19
17719,19
17720,19
17721,19
17722,19
17723,19
17724,19
17725,19
17726,19
17727,19
17728,19
17729,19
17730,19
17731,19
17732,19
17733,19
17734,19
17735,19
17736,19
17737,19
17738,19
17739,19
17740,19
17741,19
17742,19
17743,19
17744,19
17745,19
17746,19
17747,19
17748,19
17749,19
17750,19
17751,19
17752,19
17753,19
17754,19
17755,19
17756,19
17757,19
17758,19
17759,19
17760,19
17761,19
17762,19
17763,19
17764,19
17765,19
17766,19
17767,19
17768,19
17769,19
17770,19
17771,19
17772,19
17773,19
17774,19
17775,19
17776,19
17777,19
17778,19
17779,19
17780,19
17781,19
17782,19
17783,19
17784,19
17785,19
17786,19
17787,19
17788,19
17789,19
17790,19
17791,19
17792,19
17793,19
17794,19
17795,19
17796,19
17797,19
17798,19
17799,19
17800,19
17801,19
17802,19
17803,19
17804,19
17805,19
17806,19
17807,19
17808,19
17809,19
17810,19
17811,19
17812,19
17813,19
17814,19
17815,19
17816,19
17817,19
17818,19
17819,19
17820,19
17821,19
17822,19
17823,19
17824,19
17825,19
17826,19
17827,19
17828,19
17829,19
17830,19
17831,19
17832,19
17833,19
17834,19
17835,19
17836,19
17837,19
17838,19
17839,19
17840,19
17841,19
17842,19
17843,19
17844,19
17845,19
17846,19
17847,19
17848,19
17849,19
17850,19
17851,19
17852,19
17853,19
17854,19
17855,19
17856,19
17857,19
17858,19
17859,19
17860,19
17861,19
17862,19
17863,19
17864,19
17865,19
17866,19
17867,19
17868,19
17869,19
17870,19
17871,19
17872,19
17873,19
17874,19
17875,19
17876,19
17877,19
17878,19
17879,19
17880,19
17881,19
17882,19
17883,19
17884,19
17885,19
17886,19
17887,19
17888,19
17889,19
17890,19
17891,19
17892,19
17893,19
17894,19
17895,19
17896,19
17897,19
17898,19
17899,19
17900,19
17901,19
17902,19
17903,19
17904,19
17905,19
17906,19
17907,19
17908,19
17909,19
17910,19
17911,19
17912,19
17913,19
17914,19
17915,19
17916,19
17917,19
17918,19
17919,19
17920,19
17921,19
17922,19
17923,19
17924,19
17925,19
17926,19
17927,19
17928,19
17929,19
17930,19
17931,19
17932,19
17933,19
17934,19
17935,19
17936,19
17937,19
17938,19
17939,19
17940,19
17941,19
17942,19
17943,19
17944,19
17945,19
17946,19
17947,19
17948,19
17949,19
17950,19
17951,19
17952,19
17953,19
17954,19
17955,19
17956,19
17957,19
17958,19
17959,19
17960,19
17961,19
17962,19
17963,19
17964,18
17965,18
17966,18
17967,18
17968,18
17969,18
17970,18
17971,18
17972,18
17973,18
17974,18
17975,18
17976,18
17977,18
17978,18
17979,18
17980,18
17981,18
17982,18
17983,18
17984,18
17985,18
17986,18
17987,18
17988,18
17989,18
17990,18
17991,18
17992,18
17993,18
17994,18
17995,18
17996,18
17997,18
17998,18
17999,18
18000,18
18001,18
18002,18
18003,18
18004,18
18005,18
18006,18
18007,18
18008,18
18009,18
18010,18
18011,18
18012,18
18013,18
18014,18
18015,18
18016,18
18017,18
18018,18
18019,18
18020,18
18021,18
18022,18
18023,18
18024,18
18025,18
18026,18
18027,18
18028,18
18029,18
18030,18
18031,18
18032,18
18033,18
18034,18
18035,18
18036,18
18037,18
18038,18
18039,18
18040,18
18041,18
18042,18
18043,18
18044,18
18045,18
18046,18
18047,18
18048,18
18049,18
18050,18
18051,18
18052,18
18053,18
18054,18
18055,18
18056,18
18057,18
18058,18
18059,18
18060,18
18061,18
18062,18
18063,18
18064,18
18065,18
18066,18
18067,18
18068,18
18069,18
18070,18
18071,18
18072,18
18073,18
18074,18
18075,18
18076,18
18077,18
18078,18
18079,18
18080,18
18081,18
18082,18
18083,18
18084,18
18085,18
18086,18
18087,18
18088,18
18089,18
18090,18
18091,18
18092,18
18093,18
18094,18
18095,18
18096,18
18097,18
18098,18
18099,18
18100,18
18101,18
18102,18
18103,18
18104,18
18105,18
18106,18
18107,18
18108,18
18109,18
18110,18
18111,18
18112,18
18113,18
18114,18
18115,18
18116,18
18117,18
18118,18
18119,18
18120,18
18121,18
18122,18
18123,18
18124,18
18125,18
18126,18
18127,18
18128,18
18129,18
18130,18
18131,18
18132,18
18133,18
18134,18
18135,18
18136,18
18137,18
18138,18
18139,18
18140,18
18141,18
18142,18
18143,18
18144,18
18145,18
18146,18
18147,18
18148,18
18149,18
18150,18
18151,18
18152,18
18153,18
18154,18
18155,18
18156,18
18157,18
18158,18
18159,18
18160,18
18161,18
18162,18
18163,18
18164,18
18165,18
18166,18
18167,18
18168,18
18169,18
18170,18
18171,18
18172,18
18173,18
18174,18
18175,18
18176,18
18177,18
18178,18
18179,18
18180,18
18181,18
18182,18
18183,18
18184,18
18185,18
18186,18
18187,18
18188,18
18189,18
18190,18
18191,18
18192,18
18193,18
18194,18
18195,18
18196,18
18197,18
18198,18
18199,18
18200,18
18201,18
18202,18
18203,18
18204,18
18205,18
18206,18
18207,18
18208,18
18209,18
18210,18
18211,18
18212,18
18213,18
18214,18
18215,18
18216,18
18217,18
18218,18
18219,18
18220,18
18221,18
18222,18
18223,18
18224,18
18225,18
18226,18
18227,18
18228,18
18229,18
18230,18
18231,18
18232,18
18233,18
18234,18
18235,18
18236,18
18237,18
18238,18
18239,18
18240,18
18241,18
18242,18
18243,18
18244,18
18245,18
18246,18
18247,18
18248,18
18249,18
18250,18
18251,18
18252,18
18253,18
18254,18
18255,18
18256,18
18257,18
18258,18
18259,18
18260,18
18261,18
18262,18
18263,18
18264,18
18265,18
18266,18
18267,18
18268,18
18269,18
18270,18
18271,18
18272,18
18273,18
18274,18
18275,18
18276,18
18277,18
18278,18
18279,18
18280,18
18281,18
18282,18
18283,18
18284,18
18285,18
18286,18
18287,18
18288,18
18289,18
18290,18
18291,18
18292,18
18293,18
18294,18
18295,18
18296,18
18297,18
18298,18
18299,18
18300,18
18301,18
18302,18
18303,18
18304,18
18305,18
18306,18
18307,18
18308,18
18309,18
18310,18
18311,18
18312,18
18313,18
18314,18
18315,18
18316,18
18317,18
18318,18
18319,18
18320,18
18321,18
18322,18
18323,18
18324,18
18325,18
18326,18
18327,18
18328,18
18329,18
18330,18
18331,18
18332,18
18333,18
18334,18
18335,18
18336,18
18337,18
18338,18
18339,18
18340,18
18341,18
18342,18
18343,18
18344,18
18345,18
18346,18
18347,18
18348,18
18349,18
18350,18
18351,18
18352,18
18353,18
18354,18
18355,18
18356,18
18357,18
18358,18
18359,18
18360,18
18361,18
18362,18
18363,18
18364,18
18365,18
18366,18
18367,18
18368,18
18369,18
18370,18
18371,18
18372,18
18373,18
18374,18
18375,18
18376,18
18377,18
18378,18
18379,18
18380,18
18381,18
18382,18
18383,18
18384,18
18385,18
18386,18
18387,18
18388,18
18389,18
18390,18
18391,18
18392,18
18393,18
18394,18
18395,18
18396,18
18397,18
18398,18
18399,18
18400,18
18401,18
18402,18
18403,18
18404,18
18405,18
18406,18
18407,18
18408,18
18409,18
18410,18
18411,18
18412,18
18413,18
18414,18
18415,18
18416,18
18417,18
18418,18
18419,18
18420,18
18421,18
18422,18
18423,18
18424,18
18425,18
18426,18
18427,18
18428,18
18429,18
18430,18
18431,18
18432,18
18433,18
18434,18
18435,18
18436,18
18437,18
18438,18
18439,18
18440,18
18441,18
18442,18
18443,18
18444,18
18445,18
18446,18
18447,18
18448,18
18449,18
18450,18
18451,18
18452,18
18453,18
18454,18
18455,18
18456,18
18457,18
18458,18
18459,18
18460,18
18461,18
18462,18
18463,18
18464,18
18465,18
18466,18
18467,18
18468,18
18469,18
18470,18
18471,18
18472,18
18473,18
18474,18
18475,18
18476,18
18477,18
18478,18
18479,18
18480,18
18481,18
18482,18
18483,18
18484,18
18485,18
18486,18
18487,18
18488,18
18489,18
18490,17
18491,17
18492,17
18493,17
18494,17
18495,17
18496,17
18497,17
18498,17
18499,17
18500,17
18501,17
18502,17
18503,17
18504,17
18505,17
18506,17
18507,17
18508,17
18509,17
18510,17
18511,17
18512,17
18513,17
18514,17
18515,17
18516,16
18517,16
18518,16
18519,16
18520,16
18521,16
18522,16
18523,16
18524,16
18525,16
18526,16
18527,16
18528,16
18529,16
18530,16
18531,16
18532,16
18533,16
18534,16
18535,16
18536,16
18537,16
18538,16
18539,16
18540,16
18541,16
18542,16
18543,16
18544,16
18545,16
18546,16
18547,16
18548,16
18549,16
18550,16
18551,16
18552,16
18553,16
18554,16
18555,16
18556,16
18557,16
18558,16
18559,16
18560,16
18561,16
18562,16
18563,16
18564,16
18565,16
18566,16
18567,16
18568,16
18569,16
18570,16
18571,16
18572,16
18573,16
18574,16
18575,16
18576,16
18577,16
18578,16
18579,16
18580,16
18581,16
18582,16
18583,16
18584,16
18585,16
18586,16
18587,16
18588,16
18589,16
18590,16
18591,16
18592,16
18593,16
18594,16
18595,16
18596,16
18597,16
18598,16
18599,16
18600,16
18601,16
18602,16
18603,16
18604,16
18605,16
18606,16
18607,16
18608,16
18609,16
18610,16
18611,16
18612,16
18613,16
18614,16
18615,16
18616,16
18617,16
18618,16
18619,16
18620,16
18621,16
18622,16
18623,16
18624,16
18625,16
18626,16
18627,16
18628,16
18629,16
18630,16
18631,16
18632,16
18633,16
18634,16
18635,16
18636,16
18637,16
18638,16
18639,16
18640,16
18641,16
18642,16
18643,16
18644,16
18645,16
18646,16
18647,16
18648,16
18649,16
18650,16
18651,16
18652,16
18653,16
18654,16
18655,16
18656,16
18657,16
18658,16
18659,16
18660,16
18661,16
18662,16
18663,16
18664,16
18665,16
18666,16
18667,16
18668,16
18669,16
18670,16
18671,16
18672,16
18673,16
18674,16
18675,16
18676,16
18677,16
18678,16
18679,16
18680,16
18681,16
18682,16
18683,16
18684,16
18685,16
18686,16
18687,16
18688,16
18689,16
18690,16
18691,16
18692,16
18693,16
18694,16
18695,16
18696,16
18697,16
18698,16
18699,16
18700,16
18701,16
18702,16
18703,16
18704,16
18705,16
18706,16
18707,16
18708,16
18709,16
18710,16
18711,16
18712,16
18713,16
18714,16
18715,16
18716,16
18717,16
18718,16
18719,16
18720,16
18721,16
18722,16
18723,16
18724,16
18725,16
18726,16
18727,16
18728,16
18729,16
18730,16
18731,16
18732,16
18733,16
18734,16
18735,16
18736,16
18737,16
18738,16
18739,16
18740,16
18741,16
18742,16
18743,16
18744,16
18745,16
18746,16
18747,16
18748,16
18749,16
18750,16
18751,16
18752,16
18753,16
18754,16
18755,16
18756,16
18757,16
18758,16
18759,16
18760,16
18761,16
18762,16
18763,16
18764,16
18765,16
18766,16
18767,16
18768,16
18769,16
18770,16
18771,16
18772,16
18773,16
18774,16
18775,16
18776,16
18777,16
18778,16
18779,16
18780,16
18781,16
18782,16
18783,16
18784,16
18785,16
18786,16
18787,16
18788,16
18789,16
18790,16
18791,16
18792,16
18793,16
18794,16
18795,16
18796,16
18797,16
18798,16
18799,16
18800,16
18801,16
18802,16
18803,16
18804,16
18805,16
18806,16
18807,16
18808,16
18809,16
18810,16
18811,16
18812,16
18813,16
18814,16
18815,16
18816,16
18817,16
18818,16
18819,16
18820,16
18821,16
18822,16
18823,16
18824,16
18825,16
18826,16
18827,16
18828,16
18829,16
18830,16
18831,16
18832,16
18833,16
18834,16
18835,16
18836,16
18837,16
18838,16
18839,16
18840,16
18841,16
18842,16
18843,16
18844,16
18845,16
18846,16
18847,16
18848,16
18849,16
18850,16
18851,16
18852,16
18853,16
18854,16
18855,16
18856,16
18857,16
18858,16
18859,16
18860,16
18861,16
18862,16
18863,16
18864,16
18865,16
18866,16
18867,16
18868,16
18869,16
18870,16
18871,16
18872,16
18873,16
18874,16
18875,16
18876,16
18877,16
18878,16
18879,16
18880,16
18881,16
18882,16
18883,16
18884,16
18885,16
18886,16
18887,16
18888,16
18889,16
18890,16
18891,16
18892,16
18893,16
18894,16
18895,16
18896,16
18897,16
18898,16
18899,16
18900,16
18901,16
18902,16
18903,16
18904,16
18905,16
18906,16
18907,16
18908,16
18909,16
18910,16
18911,16
18912,16
18913,16
18914,16
18915,16
18916,16
18917,16
18918,16
18919,16
18920,16
18921,16
18922,16
18923,16
18924,16
18925,16
18926,16
18927,16
18928,16
18929,16
18930,16
18931,16
18932,16
18933,16
18934,16
18935,16
18936,16
18937,16
18938,16
18939,16
18940,16
18941,16
18942,16
18943,16
18944,16
18945,16
18946,16
18947,16
18948,16
18949,16
18950,16
18951,16
18952,16
18953,16
18954,16
18955,16
18956,16
18957,16
18958,16
18959,16
18960,16
18961,16
18962,16
18963,16
18964,16
18965,16
18966,16
18967,16
18968,16
18969,16
18970,16
18971,16
18972,16
18973,16
18974,16
18975,16
18976,16
18977,16
18978,16
18979,16
18980,16
18981,16
18982,16
18983,16
18984,16
18985,16
18986,16
18987,16
18988,16
18989,16
18990,16
18991,16
18992,16
18993,16
18994,16
18995,16
18996,16
18997,16
18998,16
18999,16
19000,16
19001,16
19002,16
19003,16
19004,16
19005,16
19006,16
19007,16
19008,16
19009,16
19010,16
19011,16
19012,16
19013,16
19014,16
19015,16
19016,16
19017,16
19018,16
19019,16
19020,16
19021,16
19022,16
19023,16
19024,16
19025,16
19026,16
19027,16
19028,16
19029,16
19030,16
19031,16
19032,16
19033,16
19034,16
19035,16
19036,16
19037,16
19038,16
19039,16
19040,16
19041,16
19042,16
19043,16
19044,16
19045,16
19046,16
19047,16
19048,16
19049,16
19050,16
19051,16
19052,16
19053,16
19054,16
19055,16
19056,16
19057,16
19058,16
19059,16
19060,16
19061,16
19062,16
19063,16
19064,16
19065,16
19066,16
19067,16
19068,16
19069,16
19070,16
19071,16
19072,16
19073,16
19074,16
19075,16
19076,16
19077,16
19078,16
19079,16
19080,16
19081,16
19082,16
19083,16
19084,16
19085,16
19086,16
19087,16
19088,16
19089,16
19090,16
19091,16
19092,16
19093,16
19094,16
19095,16
19096,16
19097,16
19098,16
19099,16
19100,16
19101,16
19102,16
19103,16
19104,16
19105,16
19106,16
19107,16
19108,16
19109,16
19110,16
19111,16
19112,16
19113,16
19114,16
19115,16
19116,16
19117,16
19118,16
19119,16
19120,16
19121,16
19122,16
19123,16
19124,16
19125,16
19126,16
19127,16
19128,16
19129,16
19130,16
19131,16
19132,16
19133,16
19134,16
19135,16
19136,16
19137,16
19138,16
19139,16
19140,16
19141,16
19142,16
19143,16
19144,16
19145,16
19146,16
19147,16
19148,16
19149,16
19150,16
19151,16
19152,16
19153,16
19154,16
19155,16
19156,16
19157,16
19158,16
19159,16
19160,16
19161,16
19162,16
19163,16
19164,16
19165,16
19166,16
19167,16
19168,16
19169,16
19170,16
19171,16
19172,16
19173,16
19174,16
19175,16
19176,16
19177,16
19178,16
19179,16
19180,16
19181,16
19182,16
19183,16
19184,16
19185,16
19186,16
19187,16
19188,16
19189,16
19190,16
19191,16
19192,16
19193,16
19194,16
19195,16
19196,16
19197,16
19198,16
19199,16
19200,16
19201,16
19202,16
19203,16
19204,16
19205,16
19206,16
19207,16
19208,16
19209,16
19210,16
19211,16
19212,16
19213,16
19214,16
19215,16
19216,16
19217,16
19218,16
19219,16
19220,16
19221,16
19222,16
19223,16
19224,16
19225,16
19226,16
19227,16
19228,16
19229,16
19230,16
19231,16
19232,16
19233,16
19234,16
19235,16
19236,16
19237,16
19238,16
19239,16
19240,16
19241,16
19242,16
19243,16
19244,16
19245,16
19246,16
19247,16
19248,16
19249,16
19250,16
19251,16
19252,16
19253,16
19254,16
19255,16
19256,16
19257,16
19258,16
19259,16
19260,16
19261,16
19262,16
19263,16
19264,16
19265,16
19266,16
19267,16
19268,16
19269,16
19270,16
19271,16
19272,16
19273,16
19274,16
19275,16
19276,16
19277,16
19278,16
19279,16
19280,16
19281,16
19282,16
19283,16
19284,16
19285,16
19286,16
19287,16
19288,16
19289,16
19290,16
19291,16
19292,16
19293,16
19294,16
19295,16
19296,16
19297,16
19298,16
19299,16
19300,16
19301,16
19302,16
19303,16
19304,16
19305,16
19306,16
19307,16
19308,16
19309,16
19310,16
19311,16
19312,16
19313,16
19314,16
19315,16
19316,16
19317,16
19318,16
19319,16
19320,16
19321,16
19322,16
19323,16
19324,16
19325,16
19326,16
19327,16
19328,16
19329,16
19330,16
19331,16
19332,16
19333,16
19334,16
19335,16
19336,16
19337,16
19338,16
19339,16
19340,16
19341,16
19342,16
19343,16
19344,16
19345,16
19346,16
19347,16
19348,16
19349,16
19350,16
19351,16
19352,16
19353,16
19354,16
19355,16
19356,16
19357,16
19358,16
19359,16
19360,16
19361,16
19362,16
19363,16
19364,16
19365,16
19366,16
19367,16
19368,16
19369,16
19370,16
19371,16
19372,16
19373,16
19374,16
19375,16
19376,16
19377,16
19378,16
19379,16
19380,16
19381,16
19382,16
19383,16
19384,16
19385,16
19386,16
19387,16
19388,16
19389,16
19390,16
19391,16
19392,16
19393,16
19394,16
19395,16
19396,16
19397,16
19398,16
19399,16
19400,16
19401,16
19402,16
19403,16
19404,16
19405,16
19406,16
19407,16
19408,16
19409,16
19410,16
19411,16
19412,16
19413,16
19414,16
19415,16
19416,16
19417,16
19418,16
19419,16
19420,16
19421,16
19422,16
19423,16
19424,16
19425,16
19426,16
19427,16
19428,16
19429,16
19430,16
19431,16
19432,16
19433,16
19434,16
19435,16
19436,16
19437,16
19438,16
19439,16
19440,16
19441,16
19442,16
19443,16
19444,16
19445,16
19446,16
19447,16
19448,16
19449,16
19450,16
19451,16
19452,16
19453,16
19454,16
19455,16
19456,16
19457,16
19458,16
19459,16
19460,16
19461,16
19462,16
19463,16
19464,16
19465,16
19466,16
19467,16
19468,16
19469,16
19470,16
19471,16
19472,16
19473,16
19474,16
19475,16
19476,16
19477,16
19478,16
19479,16
19480,16
19481,16
19482,16
19483,16
19484,16
19485,16
19486,16
19487,16
19488,16
19489,16
19490,16
19491,16
19492,16
19493,16
19494,16
19495,16
19496,16
19497,16
19498,16
19499,16
19500,16
19501,16
19502,16
19503,16
19504,16
19505,16
19506,16
19507,16
19508,16
19509,16
19510,16
19511,16
19512,16
19513,16
19514,16
19515,16
19516,16
19517,16
19518,16
19519,16
19520,16
19521,16
19522,16
19523,16
19524,16
19525,16
19526,16
19527,16
19528,16
19529,16
19530,16
19531,16
19532,16
19533,16
19534,16
19535,16
19536,16
19537,16
19538,16
19539,16
19540,16
19541,16
19542,16
19543,16
19544,16
19545,16
19546,16
19547,16
19548,16
19549,16
19550,16
19551,16
19552,16
19553,16
19554,16
19555,16
19556,16
19557,16
19558,16
19559,16
19560,16
19561,16
19562,16
19563,16
19564,16
19565,16
19566,16
19567,16
19568,16
19569,16
19570,16
19571,16
19572,16
19573,16
19574,16
19575,16
19576,16
19577,16
19578,16
19579,16
19580,16
19581,16
19582,16
19583,16
19584,16
19585,16
19586,16
19587,16
19588,16
19589,16
19590,16
19591,16
19592,16
19593,16
19594,16
19595,16
19596,16
19597,16
19598,16
19599,16
19600,16
19601,16
19602,16
19603,16
19604,16
19605,16
19606,16
19607,16
19608,16
19609,16
19610,16
19611,16
19612,16
19613,16
19614,16
19615,16
19616,16
19617,16
19618,16
19619,16
19620,16
19621,16
19622,16
19623,16
19624,16
19625,16
19626,16
19627,16
19628,16
19629,16
19630,16
19631,16
19632,16
19633,16
19634,16
19635,16
19636,16
19637,16
19638,16
19639,16
19640,16
19641,16
19642,16
19643,16
19644,16
19645,16
19646,16
19647,16
19648,16
19649,16
19650,16
19651,16
19652,16
19653,16
19654,16
19655,16
19656,16
19657,16
19658,16
19659,16
19660,16
19661,16
19662,16
19663,16
19664,16
19665,16
19666,16
19667,16
19668,16
19669,16
19670,16
19671,16
19672,16
19673,16
19674,16
19675,16
19676,16
19677,16
19678,16
19679,16
19680,16
19681,16
19682,16
19683,16
19684,16
19685,16
19686,16
19687,16
19688,16
19689,16
19690,16
19691,16
19692,16
19693,16
19694,16
19695,16
19696,16
19697,17
19698,17
19699,17
19700,17
19701,17
19702,17
19703,17
19704,17
19705,17
19706,17
19707,17
19708,17
19709,17
19710,17
19711,17
19712,17
19713,17
19714,17
19715,17
19716,17
19717,17
19718,17
19719,17
19720,17
19721,17
19722,17
19723,17
19724,17
19725,17
19726,17
19727,17
19728,17
19729,17
19730,17
19731,17
19732,17
19733,17
19734,17
19735,17
19736,17
19737,17
19738,17
19739,17
19740,17
19741,17
19742,17
19743,17
19744,17
19745,17
19746,17
19747,17
19748,17
19749,17
19750,17
19751,17
19752,17
19753,17
19754,17
19755,17
19756,17
19757,17
19758,17
19759,17
19760,17
19761,17
19762,17
19763,17
19764,17
19765,17
19766,17
19767,17
19768,17
19769,17
19770,17
19771,17
19772,17
19773,17
19774,17
19775,17
19776,17
19777,17
19778,17
19779,17
19780,17
19781,17
19782,17
19783,17
19784,17
19785,17
19786,17
19787,17
19788,17
19789,17
19790,17
19791,17
19792,17
19793,17
19794,17
19795,17
19796,17
19797,17
19798,17
19799,17
19800,17
19801,17
19802,17
19803,17
19804,17
19805,17
19806,17
19807,17
19808,17
19809,17
19810,17
19811,17
19812,17
19813,17
19814,17
19815,17
19816,17
19817,17
19818,17
19819,17
19820,17
19821,17
19822,17
19823,17
19824,17
19825,17
19826,17
19827,17
19828,17
19829,17
19830,17
19831,17
19832,17
19833,17
19834,17
19835,17
19836,17
19837,17
19838,17
19839,17
19840,17
19841,17
19842,17
19843,17
